습도, 온도, 음성, 조도, 자석, 적외선인체감지, R(색깔), G(색깔), B(색깔), 자이로X, 자이로Y, 자이로Z, 가속도X, 가속도Y, 가속도Z, grideye pixels 1~64
9.50, 24.90, 88, 432, 0, 0, 134, 130, 164, -1.70, -0.79, 0.66, 1.05, -0.03, -0.12, 25.25, 25.75, 25.50, 25.50, 26.75, 30.00, 29.75, 29.75, 25.00, 25.25, 24.75, 24.50, 29.50, 31.50, 29.75, 27.00, 24.75, 24.75, 23.75, 24.75, 30.75, 29.50, 29.00, 27.50, 24.50, 25.75, 25.25, 27.25, 28.25, 30.00, 28.75, 28.00, 26.25, 27.25, 27.50, 29.50, 29.75, 30.50, 29.00, 27.75, 26.75, 28.50, 29.75, 31.00, 30.00, 30.50, 27.50, 25.75, 28.25, 30.25, 30.75, 30.00, 30.00, 27.75, 26.50, 26.25, 27.00, 28.75, 29.00, 27.25, 28.00, 27.50, 27.25, 26.50, 
9.40, 24.90, 88, 469, 1, 0, 135, 130, 164, -1.63, -0.77, 0.66, 1.04, -0.03, -0.11, 25.25, 26.25, 25.75, 25.25, 26.75, 30.50, 30.00, 29.50, 25.00, 25.00, 24.25, 24.50, 28.50, 31.00, 30.25, 26.75, 24.50, 24.75, 23.25, 24.25, 30.25, 29.50, 28.75, 27.75, 24.25, 26.00, 25.25, 27.25, 28.00, 30.25, 28.00, 27.25, 26.25, 27.25, 27.25, 29.50, 29.75, 30.25, 29.00, 27.75, 26.50, 28.00, 29.50, 30.75, 29.75, 30.75, 26.75, 25.75, 28.00, 30.00, 30.75, 29.25, 29.75, 27.50, 26.00, 26.00, 26.75, 29.25, 28.50, 26.50, 27.00, 26.75, 26.75, 27.25, 
9.40, 24.90, 89, 442, 1, 0, 132, 130, 165, -1.77, -0.61, 0.53, 1.05, -0.03, -0.11, 25.00, 25.50, 25.50, 25.25, 26.50, 30.00, 29.50, 29.75, 25.00, 25.50, 24.50, 24.25, 28.50, 31.50, 29.50, 27.00, 24.50, 24.75, 23.75, 24.00, 30.25, 29.50, 29.00, 28.00, 24.50, 25.75, 25.00, 27.75, 28.00, 29.75, 28.00, 27.00, 26.00, 27.50, 27.25, 30.00, 29.50, 30.25, 29.25, 28.00, 26.75, 28.75, 29.25, 31.25, 30.00, 30.25, 26.75, 25.00, 28.75, 30.00, 30.50, 29.00, 29.50, 27.25, 25.75, 25.75, 27.25, 29.25, 28.50, 27.00, 27.25, 27.00, 27.25, 26.75, 
9.20, 24.90, 88, 446, 1, 1, 134, 131, 164, -1.79, -0.50, 0.71, 1.04, -0.03, -0.12, 25.00, 25.50, 25.50, 25.50, 26.75, 30.75, 29.75, 29.75, 24.75, 25.50, 24.75, 24.25, 29.00, 31.25, 29.75, 27.00, 24.50, 25.00, 23.50, 24.75, 30.50, 29.50, 28.75, 28.00, 24.75, 26.00, 25.50, 27.25, 28.50, 30.00, 28.50, 28.00, 26.00, 27.25, 27.25, 29.75, 30.25, 30.75, 29.00, 28.25, 27.00, 28.75, 29.25, 31.25, 30.25, 30.75, 27.00, 25.50, 28.50, 30.00, 30.75, 29.00, 30.00, 27.75, 26.50, 26.50, 27.25, 28.75, 28.75, 27.00, 27.75, 27.75, 26.75, 26.50, 
9.20, 24.90, 87, 468, 1, 1, 132, 130, 164, -1.73, -0.68, 0.92, 1.04, -0.03, -0.11, 25.00, 26.50, 26.25, 25.50, 27.00, 30.25, 30.00, 30.00, 24.75, 25.50, 25.00, 24.75, 28.75, 31.25, 29.75, 27.00, 24.50, 25.00, 23.75, 24.50, 30.25, 29.75, 28.75, 28.25, 24.75, 26.00, 25.50, 27.75, 28.25, 30.75, 28.50, 27.75, 27.00, 27.50, 27.75, 30.00, 29.75, 30.50, 28.50, 28.50, 27.00, 28.50, 29.50, 31.25, 30.00, 30.50, 26.75, 25.75, 29.00, 30.00, 31.00, 29.25, 29.75, 27.25, 26.25, 26.25, 26.75, 29.00, 28.50, 26.75, 27.50, 26.75, 28.00, 28.00, 
9.10, 24.80, 89, 426, 1, 0, 133, 130, 164, -1.72, -0.73, 0.67, 1.05, -0.03, -0.12, 24.75, 25.75, 25.50, 25.50, 26.50, 30.25, 30.00, 29.75, 25.00, 25.25, 24.75, 24.75, 29.25, 31.75, 30.00, 26.25, 25.00, 24.75, 23.75, 24.25, 30.25, 29.50, 28.75, 27.75, 24.25, 25.75, 25.50, 27.00, 28.25, 30.00, 28.00, 27.50, 26.25, 27.25, 27.25, 30.00, 30.00, 30.25, 29.00, 28.00, 26.25, 28.75, 29.50, 31.25, 30.00, 30.25, 27.00, 26.00, 28.25, 30.25, 31.00, 29.25, 29.50, 27.50, 26.00, 25.50, 27.00, 28.75, 28.75, 26.25, 27.25, 26.75, 26.75, 27.25, 
9.10, 24.80, 89, 466, 0, 0, 136, 130, 164, -1.67, -0.65, 0.62, 1.04, -0.03, -0.11, 25.25, 26.00, 26.00, 25.25, 26.50, 30.25, 29.75, 29.75, 25.00, 25.25, 24.75, 24.50, 28.75, 31.50, 30.00, 26.75, 24.50, 24.75, 23.25, 24.50, 30.00, 29.50, 28.75, 28.25, 24.75, 25.75, 25.00, 27.50, 28.00, 30.25, 28.00, 27.50, 26.00, 27.50, 27.25, 30.00, 29.50, 30.25, 29.25, 28.25, 26.50, 28.75, 29.00, 31.00, 29.75, 30.50, 27.25, 26.25, 28.75, 29.50, 30.50, 28.75, 29.75, 27.50, 26.50, 25.75, 27.00, 28.25, 28.75, 26.75, 27.00, 26.75, 27.25, 27.00, 
9.00, 24.80, 88, 445, 1, 0, 131, 130, 164, -1.57, -0.56, 0.95, 1.04, -0.03, -0.11, 25.25, 25.50, 25.25, 25.50, 26.75, 30.25, 29.50, 30.00, 24.00, 24.75, 24.50, 24.00, 28.25, 31.25, 30.00, 26.75, 24.75, 24.75, 23.25, 24.25, 30.25, 29.50, 28.75, 27.50, 24.75, 25.50, 25.25, 27.25, 27.75, 29.75, 28.00, 27.50, 26.00, 27.00, 27.25, 29.75, 29.75, 30.50, 28.75, 27.50, 26.50, 28.50, 29.25, 31.25, 29.75, 30.25, 27.25, 25.25, 28.25, 29.75, 30.50, 28.50, 29.00, 27.25, 25.50, 26.25, 27.00, 28.75, 28.25, 25.75, 27.00, 28.25, 27.25, 27.25, 
9.00, 24.80, 88, 444, 0, 0, 135, 129, 164, -1.44, -0.69, 0.89, 1.04, -0.03, -0.11, 24.75, 25.75, 25.50, 25.50, 26.50, 30.00, 29.50, 30.25, 24.50, 24.75, 24.50, 24.25, 27.50, 31.25, 29.50, 27.25, 24.75, 24.75, 23.00, 24.00, 29.50, 29.50, 28.50, 28.25, 24.50, 25.25, 25.00, 27.00, 27.75, 29.75, 27.75, 27.75, 26.00, 26.75, 27.25, 29.50, 29.75, 30.50, 29.00, 28.00, 26.75, 28.50, 29.25, 31.25, 29.50, 30.25, 27.00, 25.75, 28.00, 29.75, 30.25, 28.75, 29.25, 27.25, 25.75, 26.00, 27.00, 28.50, 28.25, 26.50, 27.25, 26.75, 27.00, 26.75, 
8.90, 24.80, 88, 468, 1, 0, 133, 129, 164, -1.67, -0.53, 0.89, 1.05, -0.03, -0.12, 25.00, 25.50, 25.75, 25.25, 26.00, 30.00, 30.00, 29.25, 24.25, 25.50, 24.25, 24.25, 28.25, 31.25, 29.75, 27.00, 24.75, 25.00, 23.50, 24.00, 30.50, 29.00, 29.00, 27.75, 24.50, 25.50, 25.50, 27.25, 27.75, 29.75, 28.25, 27.75, 25.75, 27.00, 27.00, 30.00, 29.25, 30.00, 28.75, 27.75, 26.00, 29.00, 29.25, 30.50, 29.75, 30.50, 26.50, 25.75, 28.25, 29.50, 30.50, 28.75, 29.75, 27.00, 25.50, 25.75, 26.75, 28.50, 28.25, 26.25, 26.75, 27.25, 26.75, 26.25, 
8.90, 24.80, 88, 430, 1, 1, 132, 131, 165, -1.74, -0.47, 0.73, 1.04, -0.03, -0.11, 24.75, 26.00, 25.25, 25.00, 26.25, 30.25, 30.00, 29.50, 24.75, 25.25, 24.50, 24.00, 28.00, 31.25, 30.50, 27.00, 24.75, 24.75, 23.25, 24.00, 30.00, 29.50, 29.25, 27.25, 24.75, 25.50, 25.50, 27.25, 28.00, 29.75, 28.75, 27.75, 25.75, 27.25, 26.75, 29.50, 29.75, 30.50, 29.00, 28.25, 26.75, 28.75, 29.00, 30.75, 30.50, 30.25, 27.25, 25.75, 28.00, 30.00, 30.75, 28.25, 29.25, 27.25, 26.00, 25.50, 27.00, 28.50, 28.25, 26.50, 27.00, 26.75, 27.25, 26.75, 
8.80, 24.80, 88, 452, 1, 0, 135, 130, 163, -1.83, -0.63, 0.67, 1.04, -0.02, -0.12, 25.25, 26.00, 25.50, 25.50, 25.75, 29.75, 30.00, 30.00, 25.25, 25.25, 24.75, 24.50, 27.50, 31.00, 30.25, 27.00, 24.75, 25.25, 23.75, 23.75, 29.75, 29.75, 28.75, 28.25, 24.75, 26.00, 25.25, 27.00, 28.00, 30.25, 28.50, 27.50, 25.75, 27.00, 27.25, 29.75, 29.75, 30.50, 29.00, 28.00, 26.75, 28.50, 28.75, 31.00, 29.75, 30.50, 27.25, 25.75, 28.00, 30.25, 30.50, 28.50, 29.50, 27.75, 26.00, 26.00, 27.25, 29.00, 28.25, 26.00, 26.75, 27.00, 27.50, 27.00, 
8.80, 24.80, 88, 468, 0, 0, 133, 131, 164, -1.73, -0.46, 0.66, 1.04, -0.03, -0.11, 24.75, 25.50, 25.25, 25.50, 25.75, 30.25, 29.75, 29.75, 24.50, 25.00, 24.75, 24.25, 27.25, 31.25, 30.00, 27.00, 24.75, 24.75, 23.50, 24.00, 29.50, 29.25, 29.00, 28.25, 24.00, 25.50, 25.25, 27.00, 28.00, 30.00, 28.25, 27.00, 26.00, 27.25, 26.50, 29.75, 29.75, 30.25, 29.25, 28.00, 26.50, 28.25, 29.00, 31.00, 29.75, 30.75, 27.25, 26.00, 28.25, 29.75, 30.50, 29.00, 29.50, 27.50, 26.00, 25.75, 27.00, 28.25, 28.25, 26.50, 27.00, 27.00, 27.25, 27.00, 
8.70, 24.80, 89, 431, 1, 0, 132, 130, 165, -1.71, -0.71, 0.67, 1.04, -0.03, -0.12, 24.50, 26.00, 25.50, 25.25, 26.00, 30.25, 30.25, 30.50, 24.75, 24.75, 24.75, 24.00, 27.25, 31.00, 30.00, 27.25, 24.75, 25.00, 23.25, 24.25, 29.00, 29.75, 29.00, 28.25, 24.50, 26.00, 25.50, 27.00, 27.75, 30.25, 28.25, 27.50, 26.25, 27.25, 27.00, 29.75, 29.75, 30.25, 29.50, 28.00, 26.75, 28.25, 29.50, 31.25, 30.50, 31.00, 26.75, 26.00, 28.00, 29.75, 31.00, 28.25, 29.25, 27.00, 25.75, 26.00, 27.25, 29.25, 28.50, 26.25, 27.25, 27.00, 27.50, 26.50, 
8.70, 24.80, 89, 447, 0, 0, 135, 130, 163, -1.84, -0.61, 0.63, 1.04, -0.03, -0.11, 25.25, 25.50, 25.50, 25.25, 26.00, 30.00, 30.25, 30.25, 25.00, 25.25, 25.00, 24.25, 27.50, 31.00, 30.50, 27.50, 25.25, 25.00, 23.75, 24.50, 29.25, 29.25, 29.00, 28.75, 24.75, 25.50, 25.00, 27.50, 28.25, 30.25, 28.50, 28.00, 26.50, 27.00, 27.00, 29.50, 30.00, 31.00, 29.25, 28.25, 26.75, 28.50, 29.50, 31.00, 30.50, 30.50, 27.00, 25.75, 28.50, 30.00, 30.75, 28.50, 29.50, 27.25, 26.00, 26.00, 27.25, 28.75, 29.25, 27.00, 27.25, 27.00, 27.75, 27.00, 
8.70, 24.80, 89, 468, 1, 0, 133, 130, 164, -1.66, -0.59, 0.67, 1.04, -0.03, -0.12, 25.00, 25.50, 25.50, 25.00, 26.25, 30.25, 30.00, 29.75, 25.50, 25.75, 24.25, 24.50, 27.25, 31.50, 30.25, 27.25, 25.00, 24.75, 23.50, 24.50, 29.25, 29.75, 28.75, 28.00, 24.50, 25.50, 25.50, 27.50, 27.75, 29.75, 28.25, 27.75, 26.00, 27.25, 27.25, 30.00, 30.00, 30.50, 29.25, 28.25, 26.75, 28.00, 28.75, 31.00, 30.25, 30.75, 27.25, 25.75, 28.50, 30.00, 31.00, 28.25, 29.50, 27.50, 26.25, 26.00, 27.00, 29.00, 29.00, 26.75, 27.25, 27.00, 27.25, 27.00, 
8.70, 24.80, 88, 429, 1, 1, 131, 132, 165, -1.50, -0.76, 0.73, 1.04, -0.03, -0.11, 25.00, 26.00, 26.00, 25.25, 26.50, 30.25, 30.50, 30.00, 24.75, 25.50, 24.75, 24.75, 28.00, 31.50, 30.25, 27.25, 25.00, 24.75, 23.50, 24.50, 29.75, 29.50, 29.25, 27.75, 25.00, 26.00, 25.50, 27.50, 28.50, 30.00, 28.75, 27.75, 26.50, 27.25, 27.50, 29.75, 29.75, 30.75, 29.75, 28.00, 27.00, 28.25, 29.50, 31.25, 30.50, 30.75, 27.50, 25.75, 28.00, 30.25, 31.00, 28.00, 29.75, 28.00, 26.50, 26.50, 27.50, 29.50, 29.00, 26.25, 27.25, 27.25, 28.00, 27.50, 
8.60, 24.80, 88, 457, 1, 1, 135, 130, 163, -1.89, -0.63, 0.65, 1.04, -0.03, -0.12, 25.50, 26.50, 26.00, 25.75, 26.25, 30.25, 30.00, 29.75, 25.00, 25.75, 25.00, 24.75, 27.50, 31.50, 30.25, 27.25, 24.50, 24.75, 24.00, 24.50, 30.00, 29.75, 29.50, 28.50, 24.75, 25.75, 25.25, 27.25, 28.00, 30.25, 28.50, 27.50, 26.25, 27.25, 27.00, 30.00, 29.75, 30.75, 29.25, 28.25, 27.25, 28.75, 29.25, 31.00, 30.75, 30.75, 27.75, 26.00, 28.00, 30.25, 31.00, 28.25, 29.25, 27.75, 26.25, 26.25, 27.00, 28.50, 28.25, 26.75, 27.00, 27.50, 27.50, 27.00, 
8.60, 24.80, 88, 467, 0, 0, 132, 131, 164, -1.63, -0.64, 0.77, 1.04, -0.02, -0.11, 25.50, 26.25, 25.75, 25.75, 26.75, 30.00, 30.25, 30.00, 25.50, 25.50, 24.75, 24.25, 27.75, 31.25, 30.25, 27.25, 25.00, 25.00, 23.50, 24.50, 29.75, 29.75, 29.00, 28.00, 24.50, 26.00, 25.00, 27.25, 28.25, 30.00, 28.75, 28.25, 26.00, 27.25, 27.25, 30.25, 29.50, 30.75, 29.50, 28.25, 26.75, 28.75, 29.25, 30.75, 30.50, 30.75, 27.50, 26.00, 28.25, 30.00, 31.00, 28.50, 29.25, 28.25, 26.25, 27.00, 27.00, 29.00, 29.00, 26.75, 27.75, 27.25, 27.75, 27.50, 
8.60, 24.80, 88, 428, 1, 0, 133, 130, 164, -1.71, -0.87, 0.76, 1.04, -0.02, -0.11, 25.00, 26.25, 25.50, 25.50, 26.25, 30.50, 29.75, 29.75, 25.00, 25.50, 25.50, 24.50, 26.00, 31.50, 30.25, 27.25, 24.50, 25.00, 23.75, 23.75, 27.25, 29.75, 29.50, 28.00, 25.25, 25.75, 25.25, 27.00, 27.75, 30.25, 28.25, 27.75, 26.50, 27.50, 27.00, 29.75, 29.50, 30.50, 30.00, 28.25, 27.25, 28.50, 29.50, 31.25, 30.75, 30.75, 27.75, 26.25, 28.25, 29.75, 31.25, 29.00, 29.75, 27.75, 26.25, 26.50, 27.00, 29.00, 28.50, 26.50, 27.50, 27.50, 27.50, 27.25, 
8.60, 24.80, 89, 458, 0, 0, 136, 129, 164, -1.60, -0.74, 0.89, 1.04, -0.03, -0.12, 25.25, 26.25, 25.75, 26.25, 26.25, 30.00, 30.00, 30.25, 25.50, 25.25, 25.00, 24.25, 26.25, 31.00, 30.50, 27.00, 25.25, 25.00, 23.50, 23.75, 28.00, 29.50, 29.50, 28.25, 24.50, 26.00, 25.50, 27.00, 28.25, 30.75, 28.75, 28.00, 26.50, 27.75, 27.50, 29.75, 30.00, 30.75, 29.25, 29.00, 27.00, 28.50, 29.25, 31.25, 30.00, 31.25, 27.50, 26.25, 29.00, 30.25, 31.50, 29.75, 30.25, 28.25, 26.00, 26.25, 27.00, 29.00, 28.75, 26.75, 27.75, 28.00, 27.25, 27.25, 
8.50, 24.80, 89, 465, 1, 0, 131, 129, 164, -1.76, -0.72, 0.74, 1.04, -0.02, -0.11, 25.00, 26.00, 25.75, 25.75, 26.25, 30.00, 30.25, 30.25, 24.75, 25.25, 24.75, 24.75, 26.25, 31.25, 30.50, 27.25, 25.25, 25.25, 24.00, 24.25, 28.50, 29.50, 29.75, 27.50, 24.75, 25.75, 25.75, 27.75, 28.50, 30.25, 28.50, 28.25, 26.25, 27.50, 27.50, 30.25, 30.00, 30.50, 29.25, 28.50, 26.75, 28.75, 29.75, 31.75, 30.25, 30.75, 27.00, 26.25, 28.00, 30.50, 30.75, 30.25, 30.50, 28.00, 26.25, 26.50, 27.00, 29.00, 29.00, 27.50, 27.75, 27.00, 27.75, 27.00, 
8.50, 24.80, 88, 427, 0, 0, 133, 131, 163, -1.82, -0.85, 0.58, 1.03, -0.03, -0.11, 25.50, 26.00, 25.75, 25.50, 26.00, 30.00, 30.00, 30.25, 25.25, 25.25, 24.75, 25.00, 27.00, 31.25, 30.25, 27.25, 25.00, 25.00, 24.00, 24.25, 29.00, 30.25, 29.50, 28.25, 25.00, 25.50, 25.25, 27.75, 28.50, 30.50, 29.00, 27.50, 26.00, 27.75, 27.50, 30.25, 30.25, 31.00, 29.50, 28.50, 27.00, 29.00, 29.75, 31.50, 30.25, 30.50, 27.25, 26.25, 28.25, 30.25, 31.50, 29.75, 30.50, 28.25, 26.50, 26.25, 27.25, 28.50, 29.00, 27.00, 27.25, 27.25, 28.00, 27.00, 
8.50, 24.80, 88, 467, 1, 1, 135, 130, 165, -1.75, -0.70, 0.74, 1.04, -0.03, -0.12, 25.00, 25.75, 26.00, 25.25, 25.75, 30.00, 30.25, 29.75, 24.75, 25.75, 24.75, 24.25, 26.75, 31.75, 30.25, 27.25, 24.75, 24.75, 23.75, 24.00, 28.50, 29.50, 29.50, 28.25, 24.75, 26.00, 25.50, 27.50, 28.50, 30.25, 29.00, 28.00, 26.00, 27.50, 27.50, 30.25, 30.25, 30.75, 29.75, 28.25, 27.50, 29.00, 29.75, 31.50, 30.75, 30.75, 27.00, 26.00, 28.50, 30.50, 30.75, 29.50, 30.00, 27.75, 27.25, 26.50, 27.25, 29.25, 28.75, 26.75, 27.50, 27.75, 27.50, 27.50, 
8.50, 24.80, 88, 455, 1, 1, 131, 129, 165, -1.58, -0.68, 0.68, 1.05, -0.03, -0.11, 25.25, 25.75, 25.75, 25.25, 26.25, 29.75, 30.25, 30.00, 25.00, 25.50, 24.75, 24.00, 26.50, 31.25, 30.00, 27.75, 24.50, 25.00, 23.75, 24.25, 28.75, 29.75, 29.25, 28.00, 24.50, 25.50, 25.25, 27.25, 28.00, 30.00, 28.25, 27.75, 26.25, 27.00, 27.25, 30.00, 30.00, 30.50, 29.25, 28.00, 26.75, 28.50, 29.25, 31.50, 30.00, 30.50, 27.25, 26.25, 28.25, 30.25, 31.00, 29.25, 30.00, 27.75, 26.75, 27.00, 27.25, 28.75, 28.75, 26.75, 27.50, 27.00, 27.75, 27.50, 
8.40, 24.80, 88, 432, 1, 0, 133, 132, 164, -1.69, -0.66, 0.64, 1.04, -0.03, -0.11, 24.50, 26.00, 25.50, 25.50, 25.50, 29.75, 29.25, 30.25, 24.25, 25.00, 24.00, 24.25, 26.25, 30.75, 30.25, 27.75, 24.50, 24.75, 23.75, 24.25, 28.00, 29.00, 29.25, 27.75, 24.50, 25.75, 25.25, 27.25, 28.25, 30.00, 28.25, 27.25, 26.25, 27.00, 27.00, 29.75, 29.75, 30.50, 29.50, 27.75, 26.75, 28.50, 29.00, 31.25, 29.75, 30.75, 27.00, 25.50, 28.00, 30.00, 30.25, 29.25, 30.00, 27.50, 26.25, 26.00, 27.00, 28.25, 28.75, 26.50, 27.25, 27.00, 27.50, 27.00, 
8.40, 24.80, 88, 501, 0, 0, 135, 129, 165, -1.73, -0.81, 0.85, 1.05, -0.03, -0.11, 28.00, 27.75, 27.25, 27.50, 29.50, 31.25, 29.50, 29.75, 27.50, 27.50, 27.75, 29.50, 31.75, 31.50, 28.50, 26.75, 25.50, 26.25, 24.25, 24.25, 29.50, 29.50, 28.50, 28.25, 24.75, 26.00, 24.75, 24.00, 25.75, 29.00, 28.00, 27.50, 26.25, 27.00, 26.75, 27.75, 27.50, 29.50, 29.25, 28.25, 26.50, 28.75, 28.75, 29.50, 29.50, 30.50, 29.00, 26.25, 28.25, 30.00, 30.75, 30.75, 29.50, 31.00, 26.75, 26.75, 27.50, 29.25, 29.00, 29.00, 29.75, 28.00, 27.50, 27.00, 
8.50, 24.80, 89, 487, 1, 0, 130, 131, 164, -1.72, -0.18, 0.54, 1.04, -0.03, -0.12, 28.25, 26.75, 26.75, 26.25, 31.25, 31.00, 29.50, 29.50, 28.25, 28.25, 28.00, 27.50, 32.25, 31.50, 28.75, 26.50, 28.00, 28.25, 29.75, 31.00, 30.00, 29.25, 28.00, 27.50, 27.00, 28.00, 29.00, 29.00, 25.00, 26.25, 27.75, 28.00, 26.50, 27.50, 27.00, 27.25, 27.75, 28.75, 29.00, 28.50, 27.00, 28.25, 28.75, 28.50, 29.75, 31.00, 29.25, 26.50, 28.25, 30.00, 31.00, 28.75, 30.00, 30.50, 27.50, 26.75, 27.25, 28.75, 28.50, 26.25, 28.25, 28.00, 27.75, 27.00, 
8.50, 24.80, 88, 476, 0, 0, 135, 131, 164, -1.82, -0.48, 0.57, 1.04, -0.03, -0.10, 28.00, 28.25, 27.25, 28.75, 29.50, 28.75, 29.00, 29.50, 28.50, 26.75, 26.50, 30.75, 33.25, 30.00, 26.50, 26.25, 28.75, 27.50, 26.50, 32.25, 32.25, 28.75, 27.00, 27.25, 27.50, 28.00, 27.75, 30.25, 30.75, 26.00, 27.00, 27.25, 27.50, 28.00, 28.75, 28.25, 27.25, 28.50, 28.00, 28.25, 26.75, 28.00, 31.50, 31.00, 28.00, 30.50, 27.75, 27.00, 28.50, 29.50, 31.75, 31.25, 29.75, 30.00, 27.00, 26.75, 27.25, 28.75, 28.75, 29.25, 30.25, 27.50, 27.75, 26.50, 
8.50, 24.80, 89, 494, 1, 0, 134, 129, 164, -1.66, -0.82, 0.82, 1.04, -0.03, -0.12, 28.00, 28.25, 27.75, 30.00, 29.50, 29.00, 29.25, 30.25, 29.00, 27.25, 28.75, 32.50, 32.75, 28.00, 26.50, 27.25, 28.75, 29.00, 30.25, 33.00, 32.25, 27.00, 26.50, 28.00, 28.25, 28.00, 29.00, 31.25, 28.75, 25.25, 27.75, 27.50, 27.25, 28.25, 29.25, 28.75, 27.00, 28.00, 28.00, 28.00, 27.25, 28.25, 31.50, 30.00, 28.75, 30.50, 28.25, 27.50, 28.50, 30.50, 31.50, 31.50, 30.50, 29.50, 27.00, 26.75, 27.50, 29.00, 29.25, 31.25, 30.75, 27.50, 28.25, 27.25, 
8.50, 24.80, 88, 458, 1, 1, 133, 130, 164, -1.65, -0.75, 0.66, 1.05, -0.03, -0.10, 28.25, 28.25, 27.50, 29.50, 30.00, 29.25, 29.25, 29.75, 28.50, 27.25, 27.00, 32.25, 32.50, 29.00, 26.25, 26.75, 29.00, 28.00, 28.25, 33.25, 32.25, 28.00, 27.00, 27.75, 28.25, 28.50, 29.00, 32.50, 32.00, 26.75, 27.75, 27.75, 27.50, 28.00, 28.75, 29.25, 27.75, 28.00, 28.25, 27.75, 27.25, 28.50, 31.75, 30.25, 29.00, 30.75, 28.00, 27.25, 28.50, 30.25, 32.00, 31.50, 30.00, 29.75, 26.25, 26.25, 27.50, 29.25, 29.25, 32.25, 31.00, 27.75, 27.75, 27.50, 
8.50, 24.80, 88, 509, 1, 1, 137, 129, 164, -1.68, -0.69, 0.73, 1.04, -0.03, -0.11, 28.25, 28.00, 27.50, 29.25, 29.50, 28.75, 29.75, 29.75, 28.50, 27.25, 26.50, 31.75, 32.75, 29.50, 26.50, 26.25, 29.00, 28.25, 27.75, 32.75, 32.25, 28.25, 26.50, 27.50, 27.75, 27.75, 28.50, 32.00, 31.50, 26.00, 27.50, 27.75, 27.75, 28.00, 28.50, 29.25, 27.75, 27.00, 28.25, 28.50, 27.00, 28.25, 31.00, 30.00, 28.25, 30.50, 28.75, 27.50, 28.25, 30.00, 31.50, 31.00, 29.50, 29.75, 27.00, 27.00, 27.25, 29.00, 29.25, 32.25, 30.75, 28.00, 27.75, 27.00, 
8.50, 24.80, 88, 494, 0, 0, 132, 129, 164, -1.64, -0.66, 0.82, 1.04, -0.03, -0.11, 28.25, 28.00, 27.75, 29.50, 29.50, 29.00, 30.00, 29.00, 28.75, 27.00, 26.75, 31.50, 33.00, 30.00, 26.50, 27.00, 28.75, 28.25, 27.75, 32.75, 32.50, 28.25, 27.25, 26.75, 27.75, 27.75, 28.50, 31.75, 31.50, 26.50, 27.25, 27.00, 27.75, 28.25, 29.00, 28.75, 27.00, 27.00, 27.75, 28.25, 27.00, 28.25, 31.50, 30.25, 28.50, 30.75, 28.50, 27.00, 28.25, 30.75, 31.50, 31.25, 29.25, 30.00, 26.50, 26.25, 27.75, 29.50, 29.50, 31.50, 30.75, 27.75, 28.00, 27.50, 
8.60, 24.80, 88, 461, 1, 0, 133, 132, 164, -1.69, -0.59, 0.95, 1.04, -0.03, -0.10, 28.00, 28.00, 27.50, 29.50, 30.00, 28.75, 29.25, 29.50, 28.25, 27.25, 26.25, 31.25, 32.75, 29.25, 26.50, 27.00, 28.75, 28.00, 27.50, 32.50, 32.50, 28.25, 26.25, 27.00, 27.75, 28.00, 28.75, 32.25, 31.50, 26.50, 27.25, 27.50, 28.00, 27.75, 29.00, 28.75, 27.50, 27.50, 28.25, 28.25, 27.00, 28.50, 31.25, 30.50, 28.25, 30.50, 28.50, 27.50, 28.00, 30.50, 31.50, 31.75, 30.00, 30.00, 26.75, 26.25, 27.50, 29.00, 29.50, 31.75, 30.75, 27.75, 27.75, 27.00, 
8.60, 24.80, 89, 497, 0, 0, 135, 130, 164, -1.84, -0.66, 0.63, 1.04, -0.03, -0.11, 28.25, 27.75, 27.25, 29.25, 29.75, 29.00, 29.25, 29.50, 29.00, 27.25, 26.75, 31.50, 32.75, 29.75, 26.25, 27.75, 28.75, 28.50, 27.75, 33.00, 32.75, 28.25, 26.75, 27.75, 28.00, 28.50, 28.50, 32.00, 31.50, 26.50, 27.00, 27.50, 27.25, 27.50, 28.75, 28.75, 27.00, 27.75, 27.75, 28.00, 27.25, 28.25, 31.50, 30.25, 28.25, 30.50, 28.00, 27.50, 28.75, 30.25, 31.50, 31.50, 30.00, 29.75, 27.25, 26.75, 27.50, 29.00, 28.75, 32.25, 30.50, 27.50, 27.50, 27.50, 
8.60, 24.80, 88, 479, 1, 0, 131, 130, 165, -1.53, -0.61, 0.75, 1.04, -0.03, -0.11, 27.50, 28.00, 27.00, 29.00, 29.50, 28.50, 29.00, 29.50, 28.25, 26.50, 26.25, 31.00, 32.75, 29.25, 26.00, 26.75, 28.75, 28.00, 27.00, 32.25, 32.00, 28.50, 26.50, 26.75, 27.75, 27.75, 28.50, 31.75, 31.50, 27.25, 27.25, 27.00, 27.25, 27.50, 28.75, 28.50, 27.75, 27.50, 28.25, 27.75, 27.00, 28.00, 31.00, 29.75, 28.50, 30.25, 28.00, 26.75, 28.00, 30.00, 31.50, 31.25, 29.75, 29.50, 26.50, 26.25, 27.25, 29.00, 29.00, 31.25, 30.00, 27.50, 27.25, 26.50, 
